PARTICIPANT ID,SEX,EST. Current Age,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY,EVENT DATE,EVENT NAME,EVENT LENGTH,TIME,CATEGORY
4911,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,04:13:57,M30-34
4912,1,31,2012-09-23,Marathon Oasis de Montreal,42.2,03:26:56,M25-29
4913,1,51,2015-05-03,Goodlife Fitness Toronto Marathon,42.2,03:33:28,M50-54,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:01:18,M50-54,2012-03-25,Around the Bay Road Races,30,02:34:22,M45-49
4914,1,40,2013-09-22,Marathon Oasis de Montreal,42.2,03:35:10,M35-39
4915,1,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:26:35,M50-54
4916,1,32,2016-05-29,Tamarack Ottawa Race Weekend,42.2,-1,M30-34,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:57:30,M30-34
4917,1,51,2013-09-22,Marathon Oasis de Montreal,42.2,03:55:40,M45-49
4918,0,38
4919,1,33,2012-09-23,Marathon Oasis de Montreal,42.2,04:01:12,M25-29
4920,0,39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:25:28,F35-39
4921,1,58
4922,1,27,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:43:20,M25-29,2012-09-23,Marathon Oasis de Montreal,42.2,04:14:14,M18-24
4923,1,33,2012-09-23,Marathon Oasis de Montreal,42.2,04:23:46,M25-29
4924,1,27,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:33:13,M25-29
4925,0,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:18:18,F35-39
4926,1,30,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:03:13,M30-34,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:16:34,M25-29,2014-09-07,Coupe Dix30,30,02:36:57,M20-29
4927,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,05:04:47,M30-34
4928,1,58,2013-05-26,Ottawa Race Weekend,42.2,-1,M55-59,2012-09-23,Marathon Oasis de Montreal,42.2,03:55:44,M50-54
4929,1,49,2013-04-28,Banque Scotia 21km et 5km,21,01:55:41,M45-49,2012-09-23,Marathon Oasis de Montreal,42.2,04:32:21,M45-49
4930,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:11:09,M40-44
4931,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:38:10,M25-29,2013-08-25,Marathon des Deux Rives Lévis-Québec,42.2,03:43:47,M18-29
4932,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:47:57,M25-29
4933,0,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:40:34,F40-44
4934,1,25,2012-09-23,Marathon Oasis de Montreal,42.2,04:03:10,M18-24
4935,0,35,2012-09-23,Marathon Oasis de Montreal,42.2,04:13:59,F30-34
4936,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:58:51,M18-24
4937,1,44,2015-09-19,Ultra-Trail Harricana du Canada (UTHC),65,-1,M40-49,2014-09-13,The North Face Ultra-Trail Harricana du Canada,65,09:10:36,M40-49,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2013-10-20,Scotiabank Toronto Waterfront Marathon,42.2,03:39:22,M40-44,2012-09-23,Marathon Oasis de Montreal,42.2,03:47:53,M40-44
4938,1,58,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:35:49,M55-59
4939,1,58,2013-09-22,Marathon Oasis de Montreal,42.2,04:00:09,M55-59
4940,1,33,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:40:17,M30-34
4941,1,30,2013-09-22,Marathon Oasis de Montreal,42.2,04:19:55,M25-29
4942,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:53:09,M30-34
4943,0,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:31:43,F45-49
4944,1,22,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:50:40,M18-24
4945,1,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,-1,M40-44
4946,1,56,2013-09-22,Marathon Oasis de Montreal,42.2,03:59:23,M50-54
4947,1,33
4948,0,42,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:34:54,F40-44
4949,0,38,2015-06-21,Manitoba Marathon,42.2,04:02:10,F35-39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:38:20,F35-39,2014-06-15,Manitoba Marathon,42.2,-1,F35-39
4950,0,38
4951,1,32,2012-09-23,Marathon Oasis de Montreal,42.2,04:28:30,M25-29
4952,0,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:44:45,F40-44
4953,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,-1,M40-44
4954,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:35:03,M40-44
4955,0,38,2013-09-22,Marathon Oasis de Montreal,42.2,04:39:08,F35-39,2013-04-28,Banque Scotia 21km et 5km,21,02:11:34,F30-34
4956,1,35,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M30-34
4957,0,35,2013-09-22,Marathon Oasis de Montreal,42.2,05:28:21,F30-34,2012-09-23,Marathon Oasis de Montreal,42.2,05:10:07,F30-34
4958,0,44,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:27:52,F40-44
4959,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,04:17:56,M40-44
4960,0,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:29:30,F30-34
4961,1,48,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,-1,M45-49
4962,1,48
4963,1,28,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M25-29,2014-04-27,Banque Scotia 21km et 5km,21,01:27:17,M25-29,2013-09-22,Marathon Oasis de Montreal,42.2,03:21:07,M25-29
4964,0,56,2012-09-23,Marathon Oasis de Montreal,42.2,04:09:21,F50-54
4965,1,24,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,02:54:38,M18-24,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:13:44,M18-24
4966,1,39,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:17:19,M35-39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:43:41,M35-39
4967,0,48,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:12:00,F45-49
4968,1,39,2012-09-23,Marathon Oasis de Montreal,42.2,04:09:04,M35-39
4969,1,48,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:59:34,M45-49
4970,1,31,2012-09-23,Marathon Oasis de Montreal,42.2,03:52:11,M25-29
4971,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:54:18,M25-29
4972,1,30,2016-05-29,Tamarack Ottawa Race Weekend,42.2,-1,M30-34,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M30-34,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:29:42,M25-29,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M25-29,2014-04-27,Banque Scotia 21km et 5km,21,01:34:12,M25-29,2013-05-26,Ottawa Race Weekend,42.2,-1,M25-29,2013-04-28,Banque Scotia 21km et 5km,21,01:29:11,M25-29,2012-10-21,Niagara Falls International Marathon,42.2,03:43:41,M25-29
4973,0,37,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21,01:56:42,F30-39,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:03:16,F35-39
4974,0,55,2013-09-22,Marathon Oasis de Montreal,42.2,05:16:07,F50-54
4975,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:11:51,M35-39
4976,1,47,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:06:02,M45-49
4977,1,17,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:55:01,M15-17
4978,0,47,2016-05-29,Tamarack Ottawa Race Weekend,42.2,-1,F45-49,2015-10-04,Marathon de RIMOUSKI,42.2,03:37:46,F40-49,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,F45-49,2014-10-05,Marathon de Rimouski,42.2,03:44:26,F40-49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:02:01,F45-49,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,F45-49,2013-05-26,Ottawa Race Weekend,42.2,-1,F40-44,2012-05-27,Ottawa Race Weekend,42.2,03:38:00,F40-44
4979,1,60,2013-09-22,Marathon Oasis de Montreal,42.2,04:40:10,M55-59
4980,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,03:58:20,M40-44
4981,0,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:03:35,F30-34
4982,1,54,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:58:59,M50-54,2013-08-25,Marathon des Deux Rives Lévis-Québec,42.2,03:48:47,M50-59
4983,0,24,2013-09-22,Marathon Oasis de Montreal,42.2,04:58:52,F18-24
4984,1,43,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,21,02:33:03,M40-49,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:58:23,M40-44
4985,1,31,2012-09-23,Marathon Oasis de Montreal,42.2,03:39:16,M25-29
4986,1,53
4987,1,56,2012-09-23,Marathon Oasis de Montreal,42.2,04:21:50,M50-54
4988,1,46,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:46:21,M45-49,2014-04-27,Banque Scotia 21km et 5km,21,02:10:46,M40-44
4989,1,63,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:57:40,M60-64
4990,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:04:01,M25-29
4991,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:21:30,M25-29
4992,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,04:48:34,M30-34
4993,1,32,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,-1,M30-34
4994,0,58,2015-05-30,Demi-Marathon des Vignobles,21,02:26:13,F50-59
4995,0,23,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:29:17,F18-24
4996,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:11:25,M45-49
4997,0,44,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,F40-44,2012-09-23,Marathon Oasis de Montreal,42.2,04:28:17,F40-44,2012-05-27,Ottawa Race Weekend,42.2,04:20:35,F40-44
4998,1,58,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:22:10,M55-59
4999,1,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:27:10,M40-44
5000,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:15:16,M35-39
5001,0,29,2014-02-22,Defi Nordique,50,05:05:59,F25-29,2013-09-22,Marathon Oasis de Montreal,42.2,03:53:45,F25-29
5002,0,30,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,F30-34,2014-10-19,Scotiabank Toronto Waterfront Marathon,42.2,04:39:44,F25-29,2014-04-27,Banque Scotia 21km et 5km,21,02:08:55,F25-29,2013-09-22,Marathon Oasis de Montreal,42.2,05:47:19,F25-29,2013-04-28,Banque Scotia 21km et 5km,21,02:25:07,F25-29
5003,1,49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:16:25,M45-49,2013-05-26,Ottawa Race Weekend,42.2,-1,M45-49,2012-05-27,Ottawa Race Weekend,42.2,04:32:25,M45-49
5004,1,63,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:28:26,M60-64
5005,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,04:15:25,M40-44,2013-04-28,Banque Scotia 21km et 5km,21,01:48:41,M40-44
5006,1,28
5007,1,40,2013-09-22,Marathon Oasis de Montreal,42.2,03:00:53,M35-39
5008,1,43
5009,1,48
5010,0,48
5011,0,23,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:33:45,F18-24,2015-04-25,Demi-Marathon des Érables,30,03:02:46,F20-29
5012,1,59,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:23:29,M55-59
5013,0,40,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:24:31,F35-39
5014,0,23,2013-09-22,Marathon Oasis de Montreal,42.2,04:35:16,F18-24
5015,1,42,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2013-05-26,Ottawa Race Weekend,42.2,-1,M35-39,2012-09-23,Marathon Oasis de Montreal,42.2,03:38:04,M35-39
5016,0,27,2012-09-23,Marathon Oasis de Montreal,42.2,04:33:29,F18-24
5017,0,45,2013-09-22,Marathon Oasis de Montreal,42.2,05:02:15,F40-44,2013-04-28,Banque Scotia 21km et 5km,21,02:10:41,F40-44
5018,1,48,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:01:34,M45-49
5019,0,50,2013-09-22,Marathon Oasis de Montreal,42.2,03:23:37,F45-49
5020,1,43,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2012-09-23,Marathon Oasis de Montreal,42.2,04:16:03,M35-39
5021,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,05:11:49,M30-34
5022,1,45,2013-09-22,Marathon Oasis de Montreal,42.2,03:20:12,M40-44
5023,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:56:44,M45-49
5024,0,45,2013-09-22,Marathon Oasis de Montreal,42.2,04:16:27,F40-44
5025,0,42,2013-09-22,Marathon Oasis de Montreal,42.2,05:02:05,F35-39
5026,1,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:51:37,M25-29
5027,0,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:59:24,F30-34
5028,0,34,2014-08-24,Edmonton Marathon,42.2,03:49:03,F30-39
5029,0,36,2012-09-23,Marathon Oasis de Montreal,42.2,04:31:40,F30-34
5030,1,42
5031,0,30,2013-09-22,Marathon Oasis de Montreal,42.2,05:01:45,F25-29
5032,0,38,2012-09-23,Marathon Oasis de Montreal,42.2,04:33:26,F30-34
5033,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:13:59,M45-49
5034,0,26,2013-09-22,Marathon Oasis de Montreal,42.2,04:58:20,F18-24,2012-09-23,Marathon Oasis de Montreal,42.2,05:28:11,F18-24
5035,0,40,2013-09-22,Marathon Oasis de Montreal,42.2,04:43:59,F35-39
5036,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:34:31,M18-24
5037,0,46,2012-09-23,Marathon Oasis de Montreal,42.2,04:16:09,F40-44
5038,1,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:27:13,M40-44
5039,1,44,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:13:26,M40-44,2014-04-27,Banque Scotia 21km et 5km,21,01:36:30,M40-44,2013-08-03,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23,02:03:20,M40-49
5040,1,58,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:32:56,M55-59
5041,1,30,2013-04-28,Banque Scotia 21km et 5km,21,01:59:36,M25-29
5042,1,42,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,07:02:16,M40-44
5043,1,53
5044,1,31,2015-10-12,Demi-Marathon du bois de Belle-Rivière,21,01:27:57,M30-39,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M30-34
5045,1,17,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:59:38,M15-17
5046,1,57,2014-04-27,Banque Scotia 21km et 5km,21,01:23:31,M55-59,2013-09-22,Marathon Oasis de Montreal,42.2,05:16:38,M50-54,2013-04-28,Banque Scotia 21km et 5km,21,01:57:47,M50-54
5047,1,60,2013-05-26,Ottawa Race Weekend,42.2,-1,M55-59,2012-09-23,Marathon Oasis de Montreal,42.2,03:49:08,M55-59
5048,1,34,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:46:43,M30-34
5049,1,38,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:36:02,M35-39
5050,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:49:03,M45-49
5051,1,72,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M70-74,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:15:00,M70+,2012-10-14,Scotiabank Toronto Waterfront Marathon,42.2,03:18:05,M70-74,2012-05-27,Ottawa Race Weekend,42.2,03:16:05,M70-74
5052,1,50,2013-09-22,Marathon Oasis de Montreal,42.2,04:29:20,M45-49
5053,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:05:03,M35-39
5054,1,25,2012-09-23,Marathon Oasis de Montreal,42.2,04:23:49,M18-24
5055,1,37,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:31:24,M35-39
5056,0,54
5057,1,36,2012-09-23,Marathon Oasis de Montreal,42.2,03:48:30,M30-34
5058,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:56:40,M30-34
5059,0,30,2013-09-22,Marathon Oasis de Montreal,42.2,05:02:20,F25-29
5060,1,43
5061,1,43,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:44:10,M40-44
5062,1,48,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:51:30,M45-49
5063,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:06:36,M35-39
5064,0,41,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:32:37,F40-44,2013-07-13,Knee Knackering North Shore Trail Run,48.2803,07:02:34,F39-
5065,1,36,2012-09-23,Marathon Oasis de Montreal,42.2,04:07:39,M30-34
5066,1,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:25:02,M40-44
5067,0,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:00:57,F25-29
5068,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:14:28,M30-34
5069,1,46,2012-09-23,Marathon Oasis de Montreal,42.2,03:53:22,M40-44
5070,0,40,2013-09-22,Marathon Oasis de Montreal,42.2,04:27:24,F35-39
5071,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,-1,M35-39
5072,1,63,2012-09-23,Marathon Oasis de Montreal,42.2,04:17:16,M55-59
5073,0,49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:15:53,F45-49,2014-09-07,Coupe Dix30,30,02:43:52,F40-49,2013-09-22,Marathon Oasis de Montreal,42.2,04:17:11,F45-49
5074,1,36,2012-09-23,Marathon Oasis de Montreal,42.2,03:34:43,M30-34
5075,1,53,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:33:56,M50-54
5076,1,41,2012-09-23,Marathon Oasis de Montreal,42.2,03:16:09,M35-39
5077,1,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:18:47,M18-24
5078,0,22,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:51:07,F18-24
5079,1,33,2012-09-23,Marathon Oasis de Montreal,42.2,03:39:10,M25-29
5080,1,23,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:53:42,M18-24
5081,0,38
5082,1,44
5083,1,40,2015-05-24,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:19:47,M35-39
5084,1,39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,02:55:46,M35-39,2014-09-14,Course MEC Quebec #4,21,02:00:20,MALE,2014-08-24,Marathon SSQ Lévis-Québec,42.2,-1,M30-39,2013-08-25,Marathon des Deux Rives Lévis-Québec,42.2,02:47:39,M30-39,2013-05-26,Ottawa Race Weekend,42.2,-1,M35-39,2012-05-27,Ottawa Race Weekend,42.2,02:49:27,M35-39
5085,0,43,2016-04-30,Marathon des Érables,42.2,03:38:11,F40-49,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:22:56,F40-44
5086,1,38,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:34:15,M35-39
5087,0,43,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:17:56,F40-44
5088,1,44,2016-05-29,Tamarack Ottawa Race Weekend,42.2,-1,M40-44,2014-04-27,Banque Scotia 21km et 5km,21,01:38:57,M40-44,2013-09-22,Marathon Oasis de Montreal,42.2,03:38:01,M40-44,2013-05-26,Ottawa Race Weekend,42.2,-1,M40-44,2013-04-28,Banque Scotia 21km et 5km,21,01:43:46,M40-44,2012-09-23,Marathon Oasis de Montreal,42.2,04:02:13,M40-44
5089,1,22
5090,1,22,2012-09-23,Marathon Oasis de Montreal,42.2,04:04:28,M18-24
5091,1,36,2012-09-23,Marathon Oasis de Montreal,42.2,03:13:30,M30-34
5092,1,50,2014-10-05,Coupe Dix30,21,02:17:04,M50-59,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:20:50,M45-49
5093,1,35,2013-09-22,Marathon Oasis de Montreal,42.2,03:27:02,M30-34,2012-08-26,Marathon des Deux Rives Lévis-Québec,42.2,03:55:08,M30-39
5094,0,33
5095,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:19:26,M30-34
5096,1,34,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:36:34,M30-34,2014-07-06,Fort dans la course,21,01:39:58,M30-39
5097,1,66,2012-09-23,Marathon Oasis de Montreal,42.2,03:31:00,M60-64
5098,1,22,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:01:08,M18-24
5099,0,50,2013-09-22,Marathon Oasis de Montreal,42.2,05:17:41,F45-49
5100,1,23,2013-09-22,Marathon Oasis de Montreal,42.2,05:32:18,M18-24
5101,1,24,2013-09-22,Marathon Oasis de Montreal,42.2,05:10:22,M18-24
5102,1,31,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,03:36:18,M30-34,2013-05-26,Ottawa Race Weekend,42.2,-1,M25-29,2012-05-27,Ottawa Race Weekend,42.2,03:39:48,M25-29
5103,1,39,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,06:14:21,M35-39,2013-10-20,Scotiabank Toronto Waterfront Marathon,42.2,05:04:59,M35-39,2012-09-23,Marathon Oasis de Montreal,42.2,05:36:17,M35-39
5104,1,41,2012-09-23,Marathon Oasis de Montreal,42.2,03:52:01,M35-39
5105,0,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:33:25,F30-34
5106,0,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:38:58,F30-34
5107,1,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:01:13,M45-49
5108,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:58:14,M30-34
5109,1,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,05:57:54,M25-29
5110,0,51,2012-09-23,Marathon Oasis de Montreal,42.2,03:28:50,F45-49
5111,1,43,2014-08-02,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23.5,02:32:13,M30-49,2013-09-22,Marathon Oasis de Montreal,42.2,03:51:12,M40-44
5112,1,37,2014-04-27,Banque Scotia 21km et 5km,21,02:09:06,M35-39,2013-09-22,Marathon Oasis de Montreal,42.2,05:24:52,M35-39,2013-04-28,Banque Scotia 21km et 5km,21,01:58:34,M30-34
5113,0,28,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:48:03,F25-29
5114,0,48,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:16:15,F45-49
5115,1,39,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,06:25:02,M35-39,2014-04-27,Banque Scotia 21km et 5km,21,01:51:12,M35-39
5116,1,70,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:59:39,M70-79
5117,1,33,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:11:30,M30-34
5118,1,49,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,04:15:56,M45-49,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:08:48,M45-49,2013-09-22,Marathon Oasis de Montreal,42.2,03:45:06,M45-49,2013-09-07,Ultra-Trail Harricana de Charlevoix,65,08:26:11,M40-49,2013-08-18,Vert le Raid - XC de la Vallee,21,03:13:20,M40-49,2013-05-26,Ottawa Race Weekend,42.2,-1,M45-49,2013-04-28,Banque Scotia 21km et 5km,21,01:51:48,M45-49
5119,0,61,2016-05-01,Goodlife Fitness Toronto Marathon,42.2,03:59:30,F60-64,2014-05-25,Tamarack Ottawa Race Weekend,42.2,-1,F55-59,2014-04-27,Banque Scotia 21km et 5km,21,01:53:01,F55-59,2013-09-22,Marathon Oasis de Montreal,42.2,04:01:01,F55-59,2013-04-28,Banque Scotia 21km et 5km,21,01:54:23,F55-59
5120,0,28,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,03:59:52,F25-29
5121,1,43,2015-05-03,BMO Vancouver Marathon,42.2,04:30:31,M40-44,2015-03-29,Around the Bay 30K Road Race,30,02:52:05,M40-44,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,42.2,04:22:01,M40-44
5122,1,45,2016-09-04,Courses Thematiques 30 km sur les rives de Boucherville,30,02:27:51,M40-49,2016-07-16,Vert le Raid - Québec Méga Trail,48,06:51:01,M40-49,2016-05-22,Courses Thematiques Marathon SSQ de Longueuil,42.2,03:55:48,M40-49,2015-07-11,Vert le Raid - Québec Méga Trail,50,06:29:54,M40-49,2014-10-05,Coupe Dix30,21,01:36:36,M40-49,2013-09-22,Marathon Oasis de Montreal,42.2,03:48:55,M40-44
5123,0,38
5124,1,31,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,42.2,05:35:41,M30-34,2013-06-09,Demi marathon des pompiers de Shawinigan,21,02:11:36,M20-29
