0.699001262771,2013-10-06
0.699001262771,2013-10-05
0.699001262771,2015-11-21
0.698886465389,2013-07-21
0.698656870623,2013-07-20
0.698656870623,2013-07-27
0.698656870623,2016-03-06
0.698656870623,2013-07-28
0.698542073241,2014-03-29
0.698427275858,2012-02-18
0.698427275858,2012-02-19
0.697508896797,2013-03-24
0.697049707267,2015-03-29
0.697164504649,2015-06-06
0.69762369418,2015-06-07
0.696934909884,2015-04-19
0.696934909884,2015-04-12
0.693146596258,2013-05-05
0.692917001492,2012-03-04
0.689587877396,2013-06-16
0.68798071404,2013-06-15
0.68798071404,2015-02-08
0.68798071404,2015-02-07
0.686373550683,2013-02-17
0.586270233039,2012-09-23
0.586270233039,2012-09-29
0.584433474917,2016-05-22
0.584433474917,2016-05-21
0.583744690621,2016-05-28
0.579382390082,2016-05-29
0.578349213638,2014-05-24
0.552290207783,2014-05-25
0.552405005166,2014-08-10
0.552634599931,2014-08-16
0.552519802549,2014-08-17
0.552634599931,2014-08-15
0.552405005166,2012-06-10
0.552290207783,2012-06-16
0.554012168523,2012-06-17
0.554241763288,2015-08-29
0.554012168523,2015-08-22
0.543680404087,2015-08-23
0.544598783148,2013-08-18
0.545976351739,2013-08-14
0.545976351739,2013-08-17
0.545976351739,2013-08-16
0.545976351739,2013-08-11
0.545861554357,2013-08-10
0.545517162209,2012-04-29
0.545402364826,2012-04-28
0.545631959591,2012-04-22
0.545746756974,2014-06-08
0.545517162209,2012-08-18
0.545287567443,2012-08-19
0.545746756974,2012-08-15
0.545746756974,2014-06-01
0.545861554357,2014-06-07
0.545861554357,2012-08-11
0.545861554357,2012-08-12
0.545861554357,2016-08-07
0.545631959591,2016-08-06
0.533922626564,2015-04-25
0.533693031799,2015-10-11
0.533922626564,2014-10-26
0.533693031799,2016-04-16
0.531856273677,2016-04-10
0.531626678912,2012-05-13
0.531856273677,2012-07-07
0.531856273677,2014-02-15
0.531741476294,2014-02-16
0.531741476294,2014-02-17
0.531626678912,2012-05-19
0.531511881529,2012-07-08
0.531397084146,2013-05-11
0.531397084146,2015-03-14
0.531397084146,2015-03-15
0.531397084146,2013-11-09
0.531626678912,2014-01-25
0.531626678912,2013-11-02
0.531626678912,2013-11-03
0.531626678912,2016-07-24
0.531511881529,2015-10-04
0.531511881529,2015-05-18
0.531511881529,2015-10-03
0.531511881529,2016-07-23
0.531626678912,2015-05-16
0.532200665825,2015-05-17
0.53197107106,2015-05-10
0.53197107106,2015-10-08
0.53197107106,2012-10-28
0.531741476294,2012-10-27
0.531282286764,2012-10-20
0.531167489381,2012-10-21
0.531167489381,2015-01-24
0.531167489381,2013-06-29
0.531282286764,2013-06-22
0.531856273677,2013-06-23
0.531856273677,2014-10-12
0.531856273677,2014-10-11
0.531856273677,2014-10-18
0.531856273677,2013-02-24
